icao24,callsign,latitude,longitude,altitude,velocity,timestamp
ac1afa,SWA462  ,39.7043,-103.2692,7513.32,230.2,2024-10-03 19:21:07
3c5ee7,EWG74F  ,51.7019,-0.4231,11650.98,231.41,2024-10-03 19:21:07
aa30e9,CXK167  ,36.0919,-85.933,2552.7,51.35,2024-10-03 19:21:07
a94b2e,UAL1119 ,39.1704,-104.5984,6880.86,244.61,2024-10-03 19:21:07
46b82a,AEE7PT  ,40.5085,10.5611,10363.2,217.72,2024-10-03 19:21:07
a34291,UPS5328 ,36.2244,-85.0057,10675.62,238.15,2024-10-03 19:21:07
46b82f,AEE665  ,43.9552,14.3107,10668.0,217.92,2024-10-03 19:21:07
ae5ad5,SHINR29 ,30.4419,-97.4656,449.58,57.85,2024-10-03 19:21:07
a8a87e,UAL928  ,48.3864,-77.9547,11582.4,192.83,2024-10-03 19:21:07
3c5ef0,EWG16R  ,50.0812,3.1108,8747.76,211.76,2024-10-03 19:21:07
ac8fbd,N9083Z  ,42.7629,-76.4958,3284.22,73.21,2024-10-03 19:21:34
a23582,N241UK  ,33.3705,-116.5894,3939.54,36.64,2024-10-03 19:21:34
4b1804,SWR28L  ,46.6875,5.9723,5737.86,192.6,2024-10-03 19:21:34
4b1808,SWR2075 ,41.7038,-5.3471,10675.62,242.62,2024-10-03 19:21:34
4b1800,SWR181V ,39.4128,21.0631,11582.4,215.2,2024-10-03 19:21:34
aaef60,AAL311  ,42.6123,-94.3608,11582.4,209.42,2024-10-03 19:21:34
4952ca,TAP556  ,39.2642,-8.5965,5212.08,221.31,2024-10-03 19:21:34
4952cb,TAP574  ,46.1251,-1.5737,10980.42,213.79,2024-10-03 19:21:34
4952cd,TAP755  ,49.5796,3.2263,11277.6,252.8,2024-10-03 19:21:34
a3a575,JBU1955 ,42.0013,-72.297,7924.8,207.84,2024-10-03 19:21:34
ad3c16,AAL2124 ,37.6386,-122.4577,2247.9,138.98,2024-10-03 19:21:34
a5954e,UAL2673 ,40.6317,-88.7281,8755.38,222.17,2024-10-03 19:21:34
ace6b9,N930LX  ,30.6362,-92.3056,9448.8,173.19,2024-10-03 19:21:34
a1befc,UAL469  ,40.1259,-96.4929,11582.4,233.41,2024-10-03 19:21:34
a97808,N709WY  ,31.5903,-86.5709,7627.62,139.31,2024-10-03 19:21:34
a808d7,ATN3308 ,38.8949,-84.7953,3489.96,176.85,2024-10-03 19:21:34
4952c1,TAP534  ,48.9426,3.6449,10980.42,224.06,2024-10-03 19:21:34
4952c5,TAP74NA ,44.5092,-3.7723,10363.2,215.29,2024-10-03 19:21:34
4952c6,TAP783  ,58.2118,15.4487,10363.2,244.88,2024-10-03 19:21:34
ac83aa,N905VR  ,34.3311,-97.9393,13357.86,248.99,2024-10-03 19:21:34
4952c8,TAP86VC ,42.7912,4.7952,11894.82,228.64,2024-10-03 19:21:34
a2ded8,SWA3530 ,27.4665,-79.0162,7924.8,244.67,2024-10-03 19:21:34
39de41,TVF70WG ,44.7349,12.4336,11574.78,223.49,2024-10-03 19:21:34
3c6669,DLH43U  ,42.8113,-1.7681,10675.62,226.5,2024-10-03 19:21:34
3c6667,DLH05U  ,46.4604,-1.5244,10652.76,239.77,2024-10-03 19:21:34
44028c,EJU4588 ,38.7133,-8.7394,10972.8,220.62,2024-10-03 19:21:34
4acb01,NSZ3659 ,41.6433,3.5138,9144.0,231.58,2024-10-03 19:21:34
ad564b,N959CC  ,38.6864,-81.0567,13106.4,176.88,2024-10-03 19:21:34
a61815,N492FT  ,35.2645,-102.7597,13106.4,217.75,2024-10-03 19:21:34
51116f,MBU6513 ,41.4198,4.62,11582.4,244.26,2024-10-03 19:21:34
4bc8c3,PGT740  ,38.8789,30.1574,9700.26,235.69,2024-10-03 19:21:34
40814c,GLMHA   ,42.7732,-2.9012,13106.4,224.53,2024-10-03 19:21:34
abf008,SWA3650 ,39.4709,-92.7121,10972.8,217.3,2024-10-03 19:21:34
511171,MBU6891 ,49.0717,16.7579,10965.18,229.06,2024-10-03 19:21:34
511170,MBU6003 ,48.6816,17.1652,10972.8,234.13,2024-10-03 19:21:34
a46e8c,DOW385  ,40.4017,-82.6393,6202.68,108.02,2024-10-03 19:21:34
3c6672,DLH3WY  ,44.245,9.7991,10668.0,222.52,2024-10-03 19:21:34
a8e37c,DAL3115 ,29.4785,-83.6737,9974.58,251.29,2024-10-03 19:21:34
a1b2ee,JBU52   ,33.1976,-80.3776,11285.22,240.47,2024-10-03 19:21:34
ac101f,SWA1136 ,41.6921,-82.7527,11277.6,260.17,2024-10-03 19:21:34
a2d2da,N281MW  ,45.0068,-86.7643,11887.2,273.75,2024-10-03 19:21:34
ad90a3,AAL927  ,32.6023,-81.0193,9753.6,239.23,2024-10-03 19:21:34
471efc,WMT20QC ,40.5511,8.65,10668.0,207.3,2024-10-03 19:21:34
a798ad,WMN589  ,31.035,-86.9705,12496.8,249.33,2024-10-03 19:21:34
a4d84d,CTL105  ,43.4112,-89.7914,2735.58,88.84,2024-10-03 19:21:34
a88072,NKS1237 ,37.6646,-84.0383,10980.42,223.73,2024-10-03 19:21:34
a94b50,UAL378  ,41.7842,-88.9016,6050.28,199.68,2024-10-03 19:21:34
a88bde,NOAA65  ,31.1587,-82.9372,6705.6,126.12,2024-10-03 19:21:34
440248,EJU87TQ ,40.792,-6.189,11582.4,206.43,2024-10-03 19:21:34
4b1880,SWR8T   ,47.3508,-72.784,11574.78,203.46,2024-10-03 19:21:34
4b1881,SWR14V  ,45.234,-65.3847,12192.0,218.48,2024-10-03 19:21:34
a0f4a2,DAL289  ,45.5267,-66.9073,10972.8,218.85,2024-10-03 19:21:34
a6f23d,DAL499  ,41.739,-89.6395,10668.0,258.56,2024-10-03 19:21:34
ac1afa,SWA462  ,39.6977,-103.1902,7757.16,232.3,2024-10-03 19:21:34
3c5ee7,EWG74F  ,51.6828,-0.3376,11788.14,231.72,2024-10-03 19:21:34
aa30e9,CXK167  ,36.0894,-85.9162,2583.18,52.69,2024-10-03 19:21:34
a94b2e,UAL1119 ,39.1084,-104.5653,7063.74,246.72,2024-10-03 19:21:34
46b82a,AEE7PT  ,40.5179,10.5002,10363.2,219.94,2024-10-03 19:21:34
a34291,UPS5328 ,36.1682,-84.9414,10675.62,238.41,2024-10-03 19:21:34
46b82f,AEE665  ,43.921,14.3687,10668.0,211.05,2024-10-03 19:21:34
ae5ad5,SHINR29 ,30.4584,-97.4638,449.58,60.97,2024-10-03 19:21:34
a8a87e,UAL928  ,48.3692,-77.9814,11590.02,192.82,2024-10-03 19:21:34
3c5ef0,EWG16R  ,50.1281,3.1378,8877.3,215.02,2024-10-03 19:21:34
ac8fbd,N9083Z  ,42.7454,-76.5122,3406.14,73.92,2024-10-03 19:22:06
a23582,N241UK  ,33.3716,-116.5903,4023.36,34.56,2024-10-03 19:22:06
4b1804,SWR28L  ,46.7154,5.8867,6027.42,196.98,2024-10-03 19:22:06
4b1808,SWR2075 ,41.7267,-5.2615,10805.16,241.48,2024-10-03 19:22:06
4b1800,SWR181V ,39.4651,21.0165,11582.4,214.48,2024-10-03 19:22:06
aaef60,AAL311  ,42.6137,-94.4429,11582.4,209.96,2024-10-03 19:22:06
4952ca,TAP556  ,39.3074,-8.533,5486.4,226.78,2024-10-03 19:22:06
4952cb,TAP574  ,46.1699,-1.5151,10980.42,212.68,2024-10-03 19:22:06
4952cd,TAP755  ,49.5247,3.1482,11285.22,252.12,2024-10-03 19:22:06
a3a575,JBU1955 ,41.9897,-72.3733,7924.8,208.44,2024-10-03 19:22:06
ad3c16,AAL2124 ,37.5929,-122.4629,2796.54,140.9,2024-10-03 19:22:06
a5954e,UAL2673 ,40.5815,-88.7795,8945.88,222.08,2024-10-03 19:22:06
ace6b9,N930LX  ,30.6394,-92.2486,9448.8,172.68,2024-10-03 19:22:06
a1befc,UAL469  ,40.1067,-96.5822,11582.4,233.9,2024-10-03 19:22:06
a97808,N709WY  ,31.5666,-86.534,7620.0,139.72,2024-10-03 19:22:06
a808d7,ATN3308 ,38.8378,-84.7701,4069.08,184.17,2024-10-03 19:22:06
4952c1,TAP534  ,48.9708,3.7457,10980.42,221.97,2024-10-03 19:22:06
4952c5,TAP74NA ,44.5604,-3.721,10370.82,215.29,2024-10-03 19:22:06
4952c6,TAP783  ,58.1588,15.369,10424.16,247.14,2024-10-03 19:22:06
ac83aa,N905VR  ,34.3651,-98.0155,13197.84,251.81,2024-10-03 19:22:06
4952c8,TAP86VC ,42.7535,4.7254,11894.82,228.11,2024-10-03 19:22:06
a2ded8,SWA3530 ,27.533,-79.005,8107.68,247.82,2024-10-03 19:22:06
39de41,TVF70WG ,44.761,12.355,11567.16,223.49,2024-10-03 19:22:06
3c6669,DLH43U  ,42.7852,-1.8494,10683.24,226.23,2024-10-03 19:22:06
3c6667,DLH05U  ,46.41,-1.6,10668.0,240.13,2024-10-03 19:22:06
44028c,EJU4588 ,38.7626,-8.6888,10972.8,220.62,2024-10-03 19:22:06
4acb01,NSZ3659 ,41.6844,3.5977,9144.0,230.29,2024-10-03 19:22:06
ad564b,N959CC  ,38.6789,-81.1309,13106.4,176.88,2024-10-03 19:22:06
a61815,N492FT  ,35.2806,-102.6857,13106.4,218.61,2024-10-03 19:22:06
51116f,MBU6513 ,41.4685,4.6802,11582.4,244.98,2024-10-03 19:22:06
4bc8c3,PGT740  ,38.8116,30.1739,9852.66,235.09,2024-10-03 19:22:06
40814c,GLMHA   ,42.8392,-2.8973,13106.4,227.48,2024-10-03 19:22:06
abf008,SWA3650 ,39.4641,-92.7941,10972.8,217.3,2024-10-03 19:22:06
511171,MBU6891 ,49.1215,16.697,10972.8,228.33,2024-10-03 19:22:06
511170,MBU6003 ,48.7374,17.0996,10980.42,234.31,2024-10-03 19:22:06
a46e8c,DOW385  ,40.4198,-82.6739,6332.22,108.45,2024-10-03 19:22:06
3c6672,DLH3WY  ,44.1841,9.8361,10675.62,221.63,2024-10-03 19:22:06
a8e37c,DAL3115 ,29.392,-83.6185,9662.16,254.19,2024-10-03 19:22:06
a1b2ee,JBU52   ,33.24,-80.3145,11277.6,240.06,2024-10-03 19:22:06
ac101f,SWA1136 ,41.682,-82.6559,11277.6,260.31,2024-10-03 19:22:06
a2d2da,N281MW  ,44.9862,-86.6616,11887.2,274.39,2024-10-03 19:22:06
ad90a3,AAL927  ,32.5321,-81.0187,9753.6,240.25,2024-10-03 19:22:06
471efc,WMT20QC ,40.5412,8.5719,10668.0,206.7,2024-10-03 19:22:06
a798ad,WMN589  ,31.0142,-86.8899,12496.8,249.33,2024-10-03 19:22:06
a4d84d,CTL105  ,43.404,-89.7567,2743.2,89.09,2024-10-03 19:22:06
a88072,NKS1237 ,37.6003,-84.0329,10972.8,223.25,2024-10-03 19:22:06
a94b50,UAL378  ,41.774,-88.9824,6362.7,202.05,2024-10-03 19:22:06
a88bde,NOAA65  ,31.191,-82.9441,6705.6,126.54,2024-10-03 19:22:06
440248,EJU87TQ ,40.8447,-6.1562,11582.4,206.89,2024-10-03 19:22:06
4b1880,SWR8T   ,47.3336,-72.8682,11582.4,203.6,2024-10-03 19:22:06
4b1881,SWR14V  ,45.1973,-65.4594,12192.0,218.77,2024-10-03 19:22:06
a0f4a2,DAL289  ,45.5267,-66.9073,10972.8,218.85,2024-10-03 19:22:06
a6f23d,DAL499  ,41.7477,-89.5413,10668.0,258.5,2024-10-03 19:22:06
ac1afa,SWA462  ,39.693,-103.1052,8016.24,232.55,2024-10-03 19:22:06
3c5ee7,EWG74F  ,51.6597,-0.2344,11887.2,234.0,2024-10-03 19:22:06
aa30e9,CXK167  ,36.0867,-85.8978,2628.9,51.76,2024-10-03 19:22:06
a94b2e,UAL1119 ,39.0344,-104.5492,7261.86,248.04,2024-10-03 19:22:06
46b82a,AEE7PT  ,40.5315,10.4109,10363.2,219.74,2024-10-03 19:22:06
a34291,UPS5328 ,36.1091,-84.8732,10675.62,238.77,2024-10-03 19:22:06
46b82f,AEE665  ,43.8766,14.4258,10668.0,212.21,2024-10-03 19:22:06
ae5ad5,SHINR29 ,30.475,-97.4619,449.58,60.92,2024-10-03 19:22:06
a8a87e,UAL928  ,48.3108,-78.0714,11590.02,192.82,2024-10-03 19:22:06
3c5ef0,EWG16R  ,50.1871,3.1718,9128.76,215.02,2024-10-03 19:22:06
ac8fbd,N9083Z  ,42.7332,-76.5238,3489.96,73.92,2024-10-03 19:22:29
a23582,N241UK  ,33.371,-116.5884,4076.7,36.18,2024-10-03 19:22:29
4b1804,SWR28L  ,46.731,5.8396,6187.44,198.39,2024-10-03 19:22:29
4b1808,SWR2075 ,41.7443,-5.1956,10927.08,239.19,2024-10-03 19:22:29
4b1800,SWR181V ,39.5041,20.9816,11582.4,215.2,2024-10-03 19:22:29
aaef60,AAL311  ,42.6147,-94.499,11582.4,209.94,2024-10-03 19:22:29
4952ca,TAP556  ,39.3352,-8.4938,5730.24,225.56,2024-10-03 19:22:29
4952cb,TAP574  ,46.2031,-1.4717,10972.8,211.96,2024-10-03 19:22:29
4952cd,TAP755  ,49.4916,3.0914,11285.22,252.01,2024-10-03 19:22:29
a3a575,JBU1955 ,41.9807,-72.4327,7924.8,208.44,2024-10-03 19:22:29
ad3c16,AAL2124 ,37.5684,-122.4654,3086.1,141.97,2024-10-03 19:22:29
a5954e,UAL2673 ,40.5443,-88.8176,9060.18,223.21,2024-10-03 19:22:29
ace6b9,N930LX  ,30.6415,-92.2098,9448.8,172.68,2024-10-03 19:22:29
a1befc,UAL469  ,40.0948,-96.6376,11582.4,234.04,2024-10-03 19:22:29
a97808,N709WY  ,31.5494,-86.507,7627.62,139.31,2024-10-03 19:22:29
a808d7,ATN3308 ,38.8072,-84.7574,4389.12,186.6,2024-10-03 19:22:29
4952c1,TAP534  ,48.9857,3.7995,10972.8,216.5,2024-10-03 19:22:29
4952c5,TAP74NA ,44.5951,-3.686,10370.82,215.29,2024-10-03 19:22:29
4952c6,TAP783  ,58.1175,15.3066,10492.74,247.73,2024-10-03 19:22:29
ac83aa,N905VR  ,34.3918,-98.0754,13068.3,253.2,2024-10-03 19:22:29
4952c8,TAP86VC ,42.7225,4.6682,11894.82,227.81,2024-10-03 19:22:29
a2ded8,SWA3530 ,27.5868,-78.9918,8145.78,248.56,2024-10-03 19:22:29
39de41,TVF70WG ,44.7813,12.2929,11567.16,223.74,2024-10-03 19:22:29
3c6669,DLH43U  ,42.7671,-1.9057,10675.62,225.76,2024-10-03 19:22:29
3c6667,DLH05U  ,46.3792,-1.646,10668.0,240.48,2024-10-03 19:22:29
44028c,EJU4588 ,38.7983,-8.6519,10972.8,220.95,2024-10-03 19:22:29
4acb01,NSZ3659 ,41.7111,3.6518,9144.0,229.58,2024-10-03 19:22:29
ad564b,N959CC  ,38.6743,-81.176,13106.4,176.95,2024-10-03 19:22:29
a61815,N492FT  ,35.2919,-102.6325,13106.4,218.85,2024-10-03 19:22:29
51116f,MBU6513 ,41.5088,4.73,11590.02,246.44,2024-10-03 19:22:29
4bc8c3,PGT740  ,38.7676,30.1846,9966.96,234.58,2024-10-03 19:22:29
40814c,GLMHA   ,42.8844,-2.8909,13106.4,228.1,2024-10-03 19:22:29
abf008,SWA3650 ,39.4594,-92.8498,10972.8,216.85,2024-10-03 19:22:29
511171,MBU6891 ,49.1581,16.6521,10972.8,228.33,2024-10-03 19:22:29
511170,MBU6003 ,48.7723,17.0587,10972.8,234.31,2024-10-03 19:22:29
a46e8c,DOW385  ,40.4333,-82.6995,6408.42,110.3,2024-10-03 19:22:29
3c6672,DLH3WY  ,44.1441,9.8604,10675.62,221.84,2024-10-03 19:22:29
a8e37c,DAL3115 ,29.3524,-83.5963,9532.62,252.37,2024-10-03 19:22:29
a1b2ee,JBU52   ,33.2688,-80.2717,11269.98,240.06,2024-10-03 19:22:29
ac101f,SWA1136 ,41.6733,-82.5735,11277.6,260.17,2024-10-03 19:22:29
a2d2da,N281MW  ,44.9699,-86.5807,11887.2,274.39,2024-10-03 19:22:29
ad90a3,AAL927  ,32.4798,-81.0191,9753.6,240.8,2024-10-03 19:22:29
471efc,WMT20QC ,40.534,8.518,10668.0,206.46,2024-10-03 19:22:29
a798ad,WMN589  ,30.9986,-86.8301,12496.8,249.82,2024-10-03 19:22:29
a4d84d,CTL105  ,43.3996,-89.7333,2727.96,91.02,2024-10-03 19:22:29
a88072,NKS1237 ,37.5539,-84.029,10972.8,222.74,2024-10-03 19:22:29
a94b50,UAL378  ,41.7664,-89.0409,6598.92,202.74,2024-10-03 19:22:29
a88bde,NOAA65  ,31.2196,-82.9503,6705.6,126.63,2024-10-03 19:22:29
440248,EJU87TQ ,40.8841,-6.1318,11582.4,207.11,2024-10-03 19:22:29
4b1880,SWR8T   ,47.3223,-72.9232,11582.4,203.26,2024-10-03 19:22:29
4b1881,SWR14V  ,45.1715,-65.5117,12192.0,218.65,2024-10-03 19:22:29
a0f4a2,DAL289  ,45.3394,-67.2579,10972.8,218.03,2024-10-03 19:22:29
a6f23d,DAL499  ,41.754,-89.4706,10668.0,258.5,2024-10-03 19:22:29
ac1afa,SWA462  ,39.6923,-103.0432,8191.5,233.59,2024-10-03 19:22:29
3c5ee7,EWG74F  ,51.6444,-0.1664,11894.82,234.84,2024-10-03 19:22:29
aa30e9,CXK167  ,36.0848,-85.8849,2659.38,52.1,2024-10-03 19:22:29
a94b2e,UAL1119 ,38.9847,-104.5418,7406.64,250.2,2024-10-03 19:22:29
46b82a,AEE7PT  ,40.5397,10.3568,10363.2,217.22,2024-10-03 19:22:29
a34291,UPS5328 ,36.0512,-84.8068,10675.62,238.79,2024-10-03 19:22:29
46b82f,AEE665  ,43.8452,14.4662,10668.0,212.56,2024-10-03 19:22:29
ae5ad5,SHINR29 ,30.4886,-97.4608,449.58,58.28,2024-10-03 19:22:29
a8a87e,UAL928  ,48.2939,-78.0975,11582.4,192.82,2024-10-03 19:22:29
3c5ef0,EWG16R  ,50.2311,3.1972,9304.02,215.5,2024-10-03 19:22:29
ac8fbd,N9083Z  ,42.7093,-76.546,3672.84,72.49,2024-10-03 19:23:12
a23582,N241UK  ,33.3712,-116.587,4152.9,33.44,2024-10-03 19:23:12
4b1804,SWR28L  ,46.7863,5.7556,6484.62,199.87,2024-10-03 19:23:12
4b1808,SWR2075 ,41.7774,-5.0711,10972.8,243.41,2024-10-03 19:23:12
4b1800,SWR181V ,39.5722,20.9208,11582.4,215.91,2024-10-03 19:23:12
aaef60,AAL311  ,42.6164,-94.6117,11582.4,210.45,2024-10-03 19:23:12
4952ca,TAP556  ,39.4021,-8.4102,6195.06,227.39,2024-10-03 19:23:12
4952cb,TAP574  ,46.2663,-1.3892,10965.18,211.23,2024-10-03 19:23:12
4952cd,TAP755  ,49.4304,2.9574,11285.22,251.18,2024-10-03 19:23:12
a3a575,JBU1955 ,41.9644,-72.539,7924.8,208.55,2024-10-03 19:23:12
ad3c16,AAL2124 ,37.5029,-122.4669,3406.14,173.19,2024-10-03 19:23:12
a5954e,UAL2673 ,40.4759,-88.8873,9342.12,221.45,2024-10-03 19:23:12
ace6b9,N930LX  ,30.6459,-92.1294,9448.8,172.16,2024-10-03 19:23:12
a1befc,UAL469  ,40.0684,-96.76,11582.4,234.18,2024-10-03 19:23:12
a97808,N709WY  ,31.5167,-86.4559,7627.62,139.31,2024-10-03 19:23:12
a808d7,ATN3308 ,38.7323,-84.726,5181.6,189.38,2024-10-03 19:23:12
4952c1,TAP534  ,49.0203,3.9257,10972.8,219.55,2024-10-03 19:23:12
4952c5,TAP74NA ,44.6662,-3.6147,10370.82,214.57,2024-10-03 19:23:12
4952c6,TAP783  ,58.0457,15.1748,10744.2,242.71,2024-10-03 19:23:12
ac83aa,N905VR  ,34.4396,-98.1818,12839.7,254.35,2024-10-03 19:23:12
4952c8,TAP86VC ,42.6686,4.5687,11887.2,228.42,2024-10-03 19:23:12
a2ded8,SWA3530 ,27.6775,-78.9678,8214.36,248.44,2024-10-03 19:23:12
39de41,TVF70WG ,44.8196,12.1768,11567.16,224.89,2024-10-03 19:23:12
3c6669,DLH43U  ,42.73,-2.0206,10675.62,225.29,2024-10-03 19:23:12
3c6667,DLH05U  ,46.3097,-1.7498,10675.62,240.84,2024-10-03 19:23:12
44028c,EJU4588 ,38.8649,-8.583,10972.8,221.67,2024-10-03 19:23:12
4acb01,NSZ3659 ,41.7616,3.755,9144.0,229.73,2024-10-03 19:23:12
ad564b,N959CC  ,38.6649,-81.2662,13106.4,177.46,2024-10-03 19:23:12
a61815,N492FT  ,35.3099,-102.531,13106.4,219.64,2024-10-03 19:23:12
51116f,MBU6513 ,41.5834,4.8226,11597.64,247.49,2024-10-03 19:23:12
4bc8c3,PGT740  ,38.6737,30.2072,10050.78,234.08,2024-10-03 19:23:12
40814c,GLMHA   ,42.9782,-2.8775,13106.4,228.67,2024-10-03 19:23:12
abf008,SWA3650 ,39.4499,-92.962,10972.8,216.85,2024-10-03 19:23:12
511171,MBU6891 ,49.2314,16.562,10972.8,227.53,2024-10-03 19:23:12
511170,MBU6003 ,48.848,16.9696,10972.8,233.9,2024-10-03 19:23:12
a46e8c,DOW385  ,40.4582,-82.7472,6583.68,109.88,2024-10-03 19:23:12
3c6672,DLH3WY  ,44.0612,9.9108,10668.0,221.16,2024-10-03 19:23:12
a8e37c,DAL3115 ,29.2661,-83.5615,9250.68,250.96,2024-10-03 19:23:12
a1b2ee,JBU52   ,33.3294,-80.1816,11269.98,239.74,2024-10-03 19:23:12
ac101f,SWA1136 ,41.6592,-82.4384,11277.6,259.8,2024-10-03 19:23:12
a2d2da,N281MW  ,44.9402,-86.4348,11887.2,275.03,2024-10-03 19:23:12
ad90a3,AAL927  ,32.3863,-81.0212,9753.6,241.82,2024-10-03 19:23:12
471efc,WMT20QC ,40.5195,8.4113,10660.38,207.06,2024-10-03 19:23:12
a798ad,WMN589  ,30.9696,-86.7194,12496.8,249.97,2024-10-03 19:23:12
a4d84d,CTL105  ,43.3875,-89.6845,2720.34,91.46,2024-10-03 19:23:12
a88072,NKS1237 ,37.4673,-84.0218,10965.18,222.71,2024-10-03 19:23:12
a94b50,UAL378  ,41.7512,-89.1546,7040.88,203.84,2024-10-03 19:23:12
a88bde,NOAA65  ,31.2704,-82.9613,6705.6,126.63,2024-10-03 19:23:12
440248,EJU87TQ ,40.9608,-6.084,11582.4,208.26,2024-10-03 19:23:12
4b1880,SWR8T   ,47.2974,-73.0442,11582.4,202.77,2024-10-03 19:23:12
4b1881,SWR14V  ,45.1235,-65.6085,12192.0,218.65,2024-10-03 19:23:12
a0f4a2,DAL289  ,45.3266,-67.2818,10972.8,218.03,2024-10-03 19:23:12
a6f23d,DAL499  ,41.7663,-89.3286,10668.0,259.46,2024-10-03 19:23:12
ac1afa,SWA462  ,39.6908,-102.922,8488.68,237.19,2024-10-03 19:23:12
3c5ee7,EWG74F  ,51.6112,-0.0201,11887.2,235.49,2024-10-03 19:23:12
aa30e9,CXK167  ,36.0806,-85.8592,2697.48,53.98,2024-10-03 19:23:12
a94b2e,UAL1119 ,38.8853,-104.527,7665.72,253.72,2024-10-03 19:23:12
46b82a,AEE7PT  ,40.5576,10.2394,10363.2,219.14,2024-10-03 19:23:12
a34291,UPS5328 ,35.9753,-84.7203,10675.62,239.55,2024-10-03 19:23:12
46b82f,AEE665  ,43.7811,14.5486,10668.0,213.29,2024-10-03 19:23:12
ae5ad5,SHINR29 ,30.5113,-97.461,457.2,61.27,2024-10-03 19:23:12
a8a87e,UAL928  ,48.2286,-78.1984,11590.02,193.55,2024-10-03 19:23:12
3c5ef0,EWG16R  ,50.3099,3.2428,9563.1,217.3,2024-10-03 19:23:12
ac8fbd,N9083Z  ,42.6965,-76.5581,3764.28,72.49,2024-10-03 19:23:37
a23582,N241UK  ,33.3705,-116.587,4175.76,36.74,2024-10-03 19:23:37
4b1804,SWR28L  ,46.8214,5.7113,6682.74,200.94,2024-10-03 19:23:37
4b1808,SWR2075 ,41.7924,-5.0144,10972.8,244.56,2024-10-03 19:23:37
4b1800,SWR181V ,39.6119,20.8851,11582.4,215.91,2024-10-03 19:23:37
aaef60,AAL311  ,42.6174,-94.6759,11582.4,210.44,2024-10-03 19:23:37
4952ca,TAP556  ,39.4395,-8.363,6416.04,229.91,2024-10-03 19:23:37
4952cb,TAP574  ,46.3018,-1.3427,10965.18,211.23,2024-10-03 19:23:37
4952cd,TAP755  ,49.4008,2.8855,11285.22,252.18,2024-10-03 19:23:37
a3a575,JBU1955 ,41.955,-72.6,7924.8,208.55,2024-10-03 19:23:37
ad3c16,AAL2124 ,37.468,-122.4401,3688.08,188.1,2024-10-03 19:23:37
a5954e,UAL2673 ,40.4375,-88.9261,9563.1,217.43,2024-10-03 19:23:37
ace6b9,N930LX  ,30.6482,-92.0866,9448.8,172.16,2024-10-03 19:23:37
a1befc,UAL469  ,40.0542,-96.8254,11582.4,234.18,2024-10-03 19:23:37
a97808,N709WY  ,31.4978,-86.4265,7627.62,139.62,2024-10-03 19:23:37
a808d7,ATN3308 ,38.7008,-84.7133,5478.78,191.99,2024-10-03 19:23:37
4952c1,TAP534  ,49.0344,3.9773,10972.8,220.89,2024-10-03 19:23:37
4952c5,TAP74NA ,44.7057,-3.575,10370.82,214.16,2024-10-03 19:23:37
4952c6,TAP783  ,58.0109,15.1064,10858.5,240.5,2024-10-03 19:23:37
ac83aa,N905VR  ,34.4671,-98.2435,12710.16,252.05,2024-10-03 19:23:37
4952c8,TAP86VC ,42.6407,4.5177,11887.2,226.98,2024-10-03 19:23:37
a2ded8,SWA3530 ,27.7208,-78.957,8229.6,246.88,2024-10-03 19:23:37
39de41,TVF70WG ,44.8407,12.1124,11567.16,225.36,2024-10-03 19:23:37
3c6669,DLH43U  ,42.7095,-2.0841,10668.0,224.61,2024-10-03 19:23:37
3c6667,DLH05U  ,46.2735,-1.8037,10675.62,240.48,2024-10-03 19:23:37
44028c,EJU4588 ,38.9032,-8.5432,10972.8,221.99,2024-10-03 19:23:37
4acb01,NSZ3659 ,41.7871,3.8071,9144.0,230.87,2024-10-03 19:23:37
ad564b,N959CC  ,38.6604,-81.3098,13106.4,177.46,2024-10-03 19:23:37
a61815,N492FT  ,35.3198,-102.4691,13106.4,220.15,2024-10-03 19:23:37
51116f,MBU6513 ,41.6137,4.8605,11597.64,247.47,2024-10-03 19:23:37
4bc8c3,PGT740  ,38.6223,30.2196,10058.4,234.08,2024-10-03 19:23:37
40814c,GLMHA   ,43.015,-2.8721,13106.4,228.15,2024-10-03 19:23:37
abf008,SWA3650 ,39.4445,-93.0259,10972.8,216.85,2024-10-03 19:23:37
511171,MBU6891 ,49.2706,16.5135,10965.18,227.86,2024-10-03 19:23:37
511170,MBU6003 ,48.8896,16.9204,10980.42,233.49,2024-10-03 19:23:37
a46e8c,DOW385  ,40.4721,-82.7736,6675.12,110.3,2024-10-03 19:23:37
3c6672,DLH3WY  ,44.0161,9.938,10660.38,220.69,2024-10-03 19:23:37
a8e37c,DAL3115 ,29.1991,-83.5387,9022.08,250.86,2024-10-03 19:23:37
a1b2ee,JBU52   ,33.362,-80.1329,11269.98,239.82,2024-10-03 19:23:37
ac101f,SWA1136 ,41.6518,-82.3692,11277.6,259.88,2024-10-03 19:23:37
a2d2da,N281MW  ,44.9246,-86.3583,11887.2,274.67,2024-10-03 19:23:37
ad90a3,AAL927  ,32.3302,-81.0223,9753.6,242.84,2024-10-03 19:23:37
471efc,WMT20QC ,40.5117,8.3546,10668.0,206.97,2024-10-03 19:23:37
a798ad,WMN589  ,30.9534,-86.6575,12496.8,249.97,2024-10-03 19:23:37
a4d84d,CTL105  ,43.3819,-89.6578,2705.1,92.29,2024-10-03 19:23:37
a88072,NKS1237 ,37.4183,-84.0178,10965.18,222.74,2024-10-03 19:23:37
